Date,AAPL,PG,S&P500
2015-02-03,26.303720474243164,63.665565490722656,2050.030029296875
2015-02-04,26.50545883178711,63.547054290771484,2041.510009765625
2015-02-05,26.69464111328125,64.22113800048828,2062.52001953125
2015-02-06,26.469844818115234,63.41373062133789,2055.469970703125
2015-02-09,26.645675659179688,62.998939514160156,2046.739990234375
2015-02-10,27.157573699951172,63.25076675415039,2068.590087890625
2015-02-11,27.794118881225586,63.43596267700195,2068.530029296875
2015-02-12,28.145774841308594,63.72482681274414,2088.47998046875
2015-02-13,28.28376579284668,63.6285400390625,2096.989990234375
2015-02-17,28.45069122314453,63.32484817504883,2100.340087890625
2015-02-18,28.64877700805664,63.89522171020508,2099.679931640625
2015-02-19,28.588680267333984,63.11742401123047,2097.449951171875
2015-02-20,28.822376251220703,62.86560821533203,2110.300048828125
2015-02-23,29.601364135742188,63.25076675415039,2109.659912109375
2015-02-24,29.416624069213867,63.33224868774414,2115.47998046875
2015-02-25,28.66435432434082,63.30263137817383,2113.860107421875
2015-02-26,29.027141571044922,63.087791442871094,2110.739990234375
2015-02-27,28.590904235839844,63.05817413330078,2104.5
2015-03-02,28.731122970581055,63.26559066772461,2117.389892578125
2015-03-03,28.791215896606445,63.080413818359375,2107.780029296875
2015-03-04,28.60870933532715,62.480411529541016,2098.530029296875
2015-03-05,28.13465118408203,62.68781661987305,2101.0400390625
2015-03-06,28.17692756652832,61.22859573364258,2071.260009765625
2015-03-09,28.297122955322266,61.5471076965332,2079.429931640625
2015-03-10,27.71177101135254,60.39897155761719,2044.1600341796875
2015-03-11,27.206541061401367,60.287845611572266,2040.239990234375
2015-03-12,27.69841766357422,60.80636978149414,2065.949951171875
2015-03-13,27.507007598876953,60.6137809753418,2053.39990234375
2015-03-16,27.80970001220703,61.8952522277832,2081.18994140625
2015-03-17,28.274866104125977,61.36930847167969,2074.280029296875
2015-03-18,28.5931339263916,62.035972595214844,2099.5
2015-03-19,28.37724494934082,61.76189041137695,2089.27001953125
2015-03-20,28.021137237548828,62.76929473876953,2108.10009765625
2015-03-23,28.312694549560547,62.85818099975586,2104.419921875
2015-03-24,28.196964263916016,62.161888122558594,2091.5
2015-03-25,27.460268020629883,61.48784255981445,2061.050048828125
2015-03-26,27.651670455932617,60.85080337524414,2056.14990234375
2015-03-27,27.43134117126465,60.96931838989258,2061.02001953125
2015-03-30,28.125747680664062,61.27301788330078,2086.239990234375
2015-03-31,27.693960189819336,60.69525909423828,2067.889892578125
2015-04-01,27.653905868530273,60.97675323486328,2059.68994140625
2015-04-02,27.89204978942871,61.058223724365234,2066.9599609375
2015-04-06,28.343852996826172,61.51007080078125,2080.6201171875
2015-04-07,28.045621871948242,61.02859115600586,2076.330078125
2015-04-08,27.95437240600586,61.310062408447266,2081.89990234375
2015-04-09,28.168027877807617,61.39894485473633,2091.179931640625
2015-04-10,28.28821563720703,61.73967742919922,2102.06005859375
2015-04-13,28.232572555541992,61.7989501953125,2092.429931640625
2015-04-14,28.110164642333984,61.92487335205078,2095.840087890625
2015-04-15,28.216995239257812,61.85820007324219,2106.6298828125
2015-04-16,28.08123207092285,61.850791931152344,2104.989990234375
2015-04-17,27.765186309814453,61.13227844238281,2081.179931640625
2015-04-20,28.39949607849121,61.3841438293457,2100.39990234375
2015-04-21,28.245927810668945,61.5396842956543,2097.2900390625
2015-04-22,28.626516342163086,61.5471076965332,2107.9599609375
2015-04-23,28.8602237701416,60.444252014160156,2112.929931640625
2015-04-24,28.9959716796875,60.4815559387207,2117.68994140625
2015-04-27,29.523456573486328,60.182899475097656,2108.919921875
2015-04-28,29.058303833007812,60.04850387573242,2114.760009765625
2015-04-29,28.630971908569336,59.62287139892578,2106.85009765625
2015-04-30,27.854215621948242,59.36902618408203,2085.510009765625
2015-05-01,28.699968338012695,59.9514045715332,2108.2900390625
2015-05-04,28.64432144165039,59.996212005615234,2114.489990234375
2015-05-05,27.998886108398438,59.78715896606445,2089.4599609375
2015-05-06,27.823047637939453,60.03355407714844,2080.14990234375
2015-05-07,27.995147705078125,59.88422775268555,2088.0
2015-05-08,28.522598266601562,60.451725006103516,2116.10009765625
2015-05-11,28.2320499420166,59.936492919921875,2105.330078125
2015-05-12,28.1314697265625,59.69755554199219,2099.1201171875
2015-05-13,28.162771224975586,59.5108642578125,2098.47998046875
2015-05-14,28.81985092163086,60.16047668457031,2121.10009765625
2015-05-15,28.779619216918945,60.5189208984375,2122.72998046875
2015-05-18,29.096981048583984,60.28744125366211,2129.199951171875
2015-05-19,29.07015609741211,60.354644775390625,2127.830078125
2015-05-20,29.067928314208984,60.09330368041992,2125.85009765625
2015-05-21,29.36517906188965,60.0410270690918,2130.820068359375
2015-05-22,29.6221981048584,59.69755554199219,2126.06005859375
2015-05-26,28.96959114074707,59.09273910522461,2104.199951171875
2015-05-27,29.510448455810547,59.279415130615234,2123.47998046875
2015-05-28,29.45234489440918,59.234596252441406,2120.7900390625
2015-05-29,29.117095947265625,58.5327033996582,2107.389892578125
2015-06-01,29.17520523071289,58.87620162963867,2111.72998046875
2015-06-02,29.045578002929688,58.64472579956055,2109.60009765625
2015-06-03,29.081331253051758,58.65966033935547,2114.070068359375
2015-06-04,28.911476135253906,58.353515625,2095.840087890625
2015-06-05,28.75279426574707,57.81591033935547,2092.830078125
2015-06-08,28.562822341918945,58.024967193603516,2079.280029296875
2015-06-09,28.47789192199707,58.913536071777344,2080.14990234375
2015-06-10,28.8042049407959,59.39141845703125,2105.199951171875
2015-06-11,28.739383697509766,59.29433822631836,2108.860107421875
2015-06-12,28.422025680541992,58.89112854003906,2094.110107421875
2015-06-15,28.366146087646484,58.33110809326172,2084.429931640625
2015-06-16,28.518123626708984,59.062870025634766,2096.2900390625
2015-06-17,28.45107650756836,59.79463577270508,2100.43994140625
2015-06-18,28.58070182800293,60.34716796875,2121.239990234375
2015-06-19,28.294628143310547,60.138092041015625,2109.989990234375
2015-06-22,28.52035903930664,60.07088851928711,2122.85009765625
2015-06-23,28.39073371887207,59.57809829711914,2124.199951171875
2015-06-24,28.63210678100586,59.36902618408203,2108.580078125
2015-06-25,28.49578094482422,59.279415130615234,2102.31005859375
2015-06-26,28.328153610229492,59.242061614990234,2101.489990234375
2015-06-29,27.83199691772461,58.480438232421875,2057.639892578125
2015-06-30,28.03314208984375,58.42070007324219,2063.110107421875
2015-07-01,28.294628143310547,59.52582931518555,2077.419921875
2015-07-02,28.25887107849121,59.68262481689453,2076.780029296875
2015-07-06,28.16053009033203,59.772212982177734,2068.760009765625
